0 0 0 6/13 7/13 11/13 14/13 18/13 24/13 29/26 30/13 0
0 0 0 10/11 8/11 6/11 14/11 13/11 13/11 9/11 19/11 0
0 0 0 7/8 3/4 7/16 9/8 17/16 9/8 15/16 3/2 0
0 0 0 4/5 3/5 2/5 13/10 1 9/10 17/20 8/5 0
0 0 0 3/4 5/8 5/16 9/8 7/8 7/8 15/16 11/8 0
0 0 0 9/10 7/10 1/2 8/5 6/5 11/10 19/20 9/5 0
0 0 0 7/8 3/4 7/16 3/2 9/8 9/8 17/16 13/8 0
0 0 0 7/11 5/11 3/11 14/11 10/11 7/11 1 18/11 0
0 0 0 5/8 1/2 3/16 9/8 13/16 5/8 9/8 23/16 0
0 0 0 2/3 1/2 1/3 3/2 37/36 3/4 13/12 7/4 0
0 0 0 2/3 5/9 5/18 13/9 53/54 7/9 11/9 29/18 0
0 0 0 3/4 5/8 7/16 1 15/16 1 17/16 11/8 0
0 0 0 5/8 1/2 5/16 1 3/4 3/4 17/16 5/4 0
0 0 0 3/4 5/8 7/16 11/8 1 1 19/16 3/2 0
0 0 0 1/2 3/8 3/16 1 11/16 1/2 5/4 21/16 0
0 0 0 5/9 4/9 5/18 4/3 47/54 2/3 4/3 3/2 0
