0 0 3/19 8/19 0 35/19 32/19 39/38 53/38 91/38 55/19 75/38 58/19 0
0 0 2/17 10/17 0 35/17 33/17 23/17 29/17 47/17 43/17 38/17 63/17 0
0 0 1/10 3/5 0 21/10 2 27/20 1 14/5 13/5 11/5 37/10 0
0 0 1/8 1/2 0 15/8 7/4 19/16 51/32 5/2 9/4 33/16 53/16 0
0 0 1/10 1/2 0 19/10 9/5 23/20 19/20 5/2 23/10 2 13/4 0
0 0 1/9 4/9 0 31/18 29/18 10/9 16/9 41/18 41/18 77/36 28/9 0
0 0 1/13 5/13 0 21/13 20/13 1 31/26 27/13 57/26 51/26 37/13 0
0 0 2/11 5/11 0 37/22 3/2 25/22 97/44 51/22 59/22 101/44 67/22 0
0 0 5/28 13/28 0 13/7 47/28 8/7 27/14 139/56 25/8 135/56 179/56 0
0 0 2/17 10/17 0 35/17 33/17 23/17 65/34 47/17 43/17 41/17 62/17 0
0 0 1/10 3/5 0 21/10 2 27/20 5/4 14/5 13/5 12/5 73/20 0
0 0 1/7 2/7 0 10/7 9/7 71/84 103/84 13/7 7/4 31/21 67/28 0
0 0 1/12 1/4 0 17/12 4/3 55/72 3/4 7/4 7/4 49/36 53/24 0
0 0 3/16 3/8 0 25/16 11/8 95/96 37/24 17/8 73/32 5/3 87/32 0
0 0 1/6 5/12 0 7/3 13/6 43/36 11/8 275/96 161/48 317/144 55/16 0
0 0 2/15 2/5 0 5/3 23/15 46/45 121/90 11/5 29/15 77/45 14/5 0
0 0 1/11 4/11 0 18/11 17/11 61/66 17/22 23/11 21/11 52/33 57/22 0
0 0 2/17 6/17 0 27/17 25/17 50/51 80/51 35/17 2 11/6 45/17 0
0 0 1/14 2/7 0 3/2 10/7 6/7 29/28 13/7 53/28 137/84 33/14 0
0 0 4/23 10/23 0 39/23 35/23 77/69 295/138 53/23 60/23 307/138 68/23 0
0 0 3/17 15/34 0 37/17 2 83/68 123/68 375/136 57/17 503/204 115/34 0
0 0 2/17 8/17 0 31/17 29/17 59/51 169/102 41/17 37/17 104/51 52/17 0
0 0 1/12 5/12 0 7/4 5/3 25/24 25/24 9/4 25/12 67/36 67/24 0
0 0 1/13 9/13 0 67/26 5/2 19/13 103/52 77/26 167/52 63/26 217/52 0
0 0 1/20 13/20 0 51/20 5/2 7/5 27/20 57/20 13/4 23/10 159/40 0
0 0 2/19 11/19 0 43/19 41/19 47/38 69/38 49/19 99/38 42/19 7/2 0
0 0 1/16 9/16 0 37/16 9/4 39/32 19/16 41/16 11/4 17/8 109/32 0
0 0 1/6 11/18 0 19/9 35/18 23/18 17/9 47/18 13/4 2 131/36 0
0 0 1/9 11/18 0 20/9 19/9 47/36 19/12 8/3 31/9 37/18 11/3 0
0 0 3/14 1/2 0 25/14 11/7 29/28 23/14 31/14 69/28 12/7 79/28 0
0 0 1/6 5/9 0 20/9 37/18 7/6 53/36 8/3 29/9 19/9 10/3 0
0 0 2/21 16/21 0 19/7 55/21 11/7 83/42 67/21 3 18/7 30/7 0
0 0 1/13 10/13 0 36/13 35/13 41/26 31/26 42/13 40/13 33/13 111/26 0
0 0 1/9 2/3 0 22/9 7/3 25/18 67/36 26/9 8/3 43/18 23/6 0
0 0 1/12 2/3 0 5/2 29/12 11/8 9/8 35/12 11/4 7/3 91/24 0
0 0 1/12 2/3 0 61/24 59/24 17/12 55/24 23/8 71/24 43/16 23/6 0
0 0 1/19 12/19 0 48/19 47/19 26/19 63/38 53/19 115/38 97/38 70/19 0
0 0 1/5 3/5 0 41/20 37/20 5/4 97/40 51/20 59/20 99/40 13/4 0
0 0 5/26 8/13 0 59/26 27/13 67/52 27/13 36/13 179/52 135/52 181/52 0
0 0 2/21 16/21 0 19/7 55/21 11/7 95/42 67/21 3 59/21 88/21 0
0 0 1/13 10/13 0 36/13 35/13 41/26 3/2 42/13 40/13 36/13 109/26 0
0 0 2/15 7/15 0 2 28/15 19/18 133/90 34/15 67/30 77/45 17/6 0
0 0 1/15 7/15 0 32/15 31/15 97/90 1 7/3 37/15 79/45 29/10 0
0 0 3/14 1/2 0 13/7 23/14 89/84 34/21 16/7 69/28 71/42 79/28 0
0 0 2/11 6/11 0 30/11 28/11 89/66 65/44 35/11 41/11 157/66 83/22 0
0 0 2/15 8/15 0 31/15 29/15 52/45 133/90 37/15 11/5 83/45 46/15 0
0 0 1/12 1/2 0 25/12 2 79/72 7/8 29/12 9/4 16/9 71/24 0
0 0 2/21 4/7 0 7/3 47/21 80/63 131/63 55/21 8/3 295/126 23/7 0
0 0 1/19 10/19 0 44/19 43/19 23/19 3/2 48/19 103/38 251/114 60/19 0
0 0 4/21 4/7 0 43/21 13/7 11/9 295/126 53/21 20/7 43/18 22/7 0
0 0 6/31 18/31 0 80/31 74/31 85/62 61/31 95/31 229/62 497/186 229/62 0
0 0 2/19 12/19 0 45/19 43/19 77/57 223/114 53/19 49/19 134/57 66/19 0
0 0 1/14 4/7 0 16/7 31/14 5/4 5/4 37/14 5/2 13/6 13/4 0
0 0 2/13 8/13 0 32/13 30/13 49/39 68/39 36/13 35/13 77/39 43/13 0
0 0 1/14 9/14 0 39/14 19/7 4/3 17/14 3 43/14 44/21 7/2 0
0 0 3/14 4/7 0 15/7 27/14 7/6 37/21 18/7 19/7 11/6 43/14 0
0 0 1/5 17/25 0 244/75 77/25 116/75 38/25 553/150 21/5 196/75 21/5 0
0 0 1/7 9/14 0 17/7 16/7 55/42 71/42 20/7 18/7 43/21 24/7 0
0 0 1/13 8/13 0 34/13 33/13 50/39 14/13 38/13 36/13 79/39 44/13 0
0 0 2/19 14/19 0 55/19 53/19 86/57 143/57 61/19 61/19 158/57 73/19 0
0 0 1/18 13/18 0 55/18 3 3/2 17/9 59/18 61/18 145/54 23/6 0
0 0 4/21 2/3 0 17/7 47/21 86/63 164/63 61/21 67/21 167/63 73/21 0
0 0 7/34 12/17 0 158/51 99/34 53/34 35/17 727/204 141/34 149/51 70/17 0
0 0 2/19 14/19 0 53/19 51/19 86/57 131/57 61/19 3 8/3 73/19 0
0 0 1/16 11/16 0 23/8 45/16 23/16 13/8 51/16 49/16 121/48 59/16 0
