0 0 0 7/9 25/18 25/18 55/27 41/18 28/9 28/9 38/9 0
0 0 0 1 22/15 22/15 439/210 65/28 111/35 111/35 449/105 0
0 0 0 16/17 383/255 383/255 524/255 75/34 277/85 277/85 1063/255 0
0 0 0 1 203/165 421/330 593/330 47/22 142/55 29/10 613/165 0
0 0 0 13/14 139/105 571/420 109/60 57/28 197/70 429/140 389/105 0
0 0 0 1 421/330 203/165 593/330 47/22 29/10 142/55 613/165 0
0 0 0 13/14 571/420 139/105 109/60 57/28 429/140 197/70 389/105 0
0 0 0 1 301/270 301/270 214/135 37/18 73/30 73/30 448/135 0
0 0 0 12/13 37/30 37/30 643/390 51/26 177/65 177/65 658/195 0
0 0 0 1 87/80 617/480 63/40 33/16 133/60 79/30 199/60 0
0 0 0 10/11 127/110 947/660 533/330 43/22 401/165 481/165 548/165 0
0 0 0 1 87/80 557/480 121/80 33/16 547/240 143/60 383/120 0
0 0 0 12/13 147/130 1037/780 304/195 51/26 967/390 1067/390 623/195 0
0 0 0 7/8 121/96 15/16 3/2 31/16 31/12 49/24 19/6 0
0 0 0 4/5 163/120 19/20 91/60 37/20 83/30 32/15 47/15 0
0 0 0 7/8 109/96 15/16 23/16 31/16 7/3 101/48 73/24 0
0 0 0 5/6 181/144 23/24 53/36 15/8 187/72 161/72 109/36 0
0 0 0 3/4 39/32 7/8 17/12 29/16 5/2 15/8 3 0
0 0 0 2/3 5/4 8/9 25/18 31/18 23/9 17/9 26/9 0
0 0 0 1 617/480 87/80 63/40 33/16 79/30 133/60 199/60 0
0 0 0 10/11 947/660 127/110 533/330 43/22 481/165 401/165 548/165 0
0 0 0 1 557/480 87/80 121/80 33/16 143/60 547/240 383/120 0
0 0 0 12/13 1037/780 147/130 304/195 51/26 1067/390 967/390 623/195 0
0 0 0 1 179/160 179/160 179/120 33/16 23/10 23/10 63/20 0
0 0 0 14/15 123/100 123/100 113/75 59/30 64/25 64/25 77/25 0
